model_id,model_name,vehicle_type,fuel_type,transmission,engine_cc,seating_capacity,ex_showroom_price
M2516,Honda_Model_16,Sedan,Hybrid,Manual,1498,5,4196544
M2517,Honda_Model_17,SUV,Hybrid,Manual,1993,5,1522317
M2518,Honda_Model_18,SUV,Hybrid,Manual,1993,7,2818309
M2519,Honda_Model_19,Sedan,Petrol,Automatic,1993,7,1141588
M2520,Honda_Model_20,SUV,Petrol,Automatic,1799,5,2816826
M2521,Honda_Model_21,Sedan,Diesel,Manual,1199,5,3353797
M2522,Honda_Model_22,Hatchback,Petrol,Manual,1993,7,974722
M2523,Honda_Model_23,Hatchback,Diesel,Automatic,1498,7,2663465
M2524,Honda_Model_24,SUV,Petrol,Manual,1993,7,2668331
M2525,Honda_Model_25,Sedan,Hybrid,Manual,1799,5,3007273
M2526,Honda_Model_26,Sedan,Petrol,Manual,1498,7,2179221
M2527,Honda_Model_27,SUV,Diesel,Manual,1199,7,1140087
M2528,Honda_Model_28,Hatchback,Petrol,Automatic,1498,5,2228318
M2529,Honda_Model_29,SUV,Hybrid,Automatic,1498,5,3478011
M2530,Honda_Model_30,Hatchback,Diesel,Manual,1498,7,1623925
M2531,Honda_Model_31,Sedan,Hybrid,Automatic,1498,5,3504716
M2532,Honda_Model_32,Hatchback,Hybrid,Manual,1993,7,3739247
M2533,Honda_Model_33,SUV,Diesel,Manual,1199,7,1416300
M2534,Honda_Model_34,Sedan,Hybrid,Manual,1993,5,4331459
M2535,Honda_Model_35,SUV,Hybrid,Automatic,1799,5,1966019
M2536,Honda_Model_36,SUV,Petrol,Automatic,1799,7,2376093
M2537,Honda_Model_37,Hatchback,Hybrid,Automatic,1498,5,843274
M2538,Honda_Model_38,SUV,Hybrid,Automatic,1993,5,3291318
M2539,Honda_Model_39,Hatchback,Hybrid,Automatic,1993,5,3183277
M2540,Honda_Model_40,Sedan,Hybrid,Manual,1199,5,1219071
M2541,Honda_Model_41,Hatchback,Diesel,Manual,1199,5,922274
M2542,Honda_Model_42,Sedan,Petrol,Automatic,1199,5,3996090
M2543,Honda_Model_43,Hatchback,Hybrid,Automatic,1993,5,1523509
M2544,Honda_Model_44,SUV,Hybrid,Automatic,1199,7,955672
M2545,Honda_Model_45,Hatchback,Diesel,Manual,1199,5,4485152
M2546,Honda_Model_46,Hatchback,Hybrid,Automatic,1199,7,850468
M2547,Honda_Model_47,Sedan,Diesel,Manual,1498,5,1154064
M2548,Honda_Model_48,SUV,Petrol,Manual,1799,7,1438848
M2549,Honda_Model_49,Hatchback,Petrol,Automatic,1799,5,2857682
M2550,Honda_Model_0,SUV,Hybrid,Manual,1993,7,2992498
M2551,Honda_Model_1,Hatchback,Hybrid,Manual,1993,5,2391043
M2552,Honda_Model_2,Hatchback,Hybrid,Automatic,1498,7,727122
M2553,Honda_Model_3,SUV,Diesel,Manual,1799,5,3612965
M2554,Honda_Model_4,Hatchback,Hybrid,Automatic,1199,5,4022235
M2555,Honda_Model_5,SUV,Hybrid,Manual,1199,7,4213486
M2556,Honda_Model_6,Hatchback,Petrol,Automatic,1993,7,1378627
M2557,Honda_Model_7,Sedan,Hybrid,Automatic,1799,5,4483287
M2558,Honda_Model_8,SUV,Petrol,Manual,1993,7,1213888
M2559,Honda_Model_9,Hatchback,Hybrid,Automatic,1993,7,3822199
M2560,Honda_Model_10,Hatchback,Petrol,Manual,1199,5,4038778
M2561,Honda_Model_11,Sedan,Hybrid,Manual,1199,7,1362448
M2562,Honda_Model_12,SUV,Petrol,Automatic,1799,5,3418794
M2563,Honda_Model_13,Hatchback,Diesel,Manual,1993,7,2138448
M2564,Honda_Model_14,Sedan,Petrol,Automatic,1498,5,2285686
M2565,Honda_Model_15,Hatchback,Petrol,Manual,1799,7,3834112
M2566,Honda_Model_16,SUV,Petrol,Manual,1993,5,3751245
M2567,Honda_Model_17,Hatchback,Hybrid,Automatic,1799,5,4296855
M2568,Honda_Model_18,Hatchback,Hybrid,Manual,1799,7,832508
M2569,Honda_Model_19,Hatchback,Hybrid,Manual,1799,7,3252222
M2570,Honda_Model_20,Hatchback,Diesel,Manual,1498,5,3776544
M2571,Honda_Model_21,Sedan,Diesel,Manual,1498,5,4219073
M2572,Honda_Model_22,Sedan,Petrol,Manual,1199,7,3610865
M2573,Honda_Model_23,SUV,Diesel,Manual,1199,7,1050161
M2574,Honda_Model_24,Sedan,Petrol,Manual,1993,7,2106725
M2575,Honda_Model_25,Sedan,Petrol,Manual,1799,7,784403
M2576,Honda_Model_26,SUV,Petrol,Automatic,1993,7,2116743
M2577,Honda_Model_27,Sedan,Diesel,Manual,1199,7,2982176
M2578,Honda_Model_28,Sedan,Hybrid,Manual,1498,5,2819918
M2579,Honda_Model_29,SUV,Diesel,Automatic,1199,7,1114429
M2580,Honda_Model_30,SUV,Petrol,Automatic,1993,7,2104611
M2581,Honda_Model_31,SUV,Petrol,Automatic,1199,7,1548671
M2582,Honda_Model_32,Hatchback,Diesel,Manual,1993,7,3999337
M2583,Honda_Model_33,Hatchback,Petrol,Automatic,1993,5,1096010
M2584,Honda_Model_34,SUV,Petrol,Automatic,1993,5,2200996
M2585,Honda_Model_35,SUV,Diesel,Manual,1993,5,4009124
M2586,Honda_Model_36,SUV,Diesel,Manual,1199,5,1805340
M2587,Honda_Model_37,Hatchback,Diesel,Automatic,1993,7,3352298
M2588,Honda_Model_38,Hatchback,Petrol,Automatic,1993,5,1791426
M2589,Honda_Model_39,Sedan,Petrol,Manual,1799,7,1630522
M2590,Honda_Model_40,Sedan,Hybrid,Manual,1993,7,4497187
M2591,Honda_Model_41,SUV,Hybrid,Manual,1199,5,2093737
M2592,Honda_Model_42,Hatchback,Diesel,Manual,1993,5,3634374
M2593,Honda_Model_43,Hatchback,Hybrid,Manual,1498,7,1043264
M2594,Honda_Model_44,Hatchback,Petrol,Automatic,1498,5,3593434
M2595,Honda_Model_45,SUV,Hybrid,Manual,1993,5,3543749
M2596,Honda_Model_46,Sedan,Petrol,Manual,1498,7,1068903
M2597,Honda_Model_47,SUV,Diesel,Manual,1498,7,1202704
M2598,Honda_Model_48,Sedan,Diesel,Manual,1199,7,1401335
M2599,Honda_Model_49,Sedan,Petrol,Manual,1799,7,4042310
M2600,Honda_Model_0,SUV,Hybrid,Automatic,1498,7,3649280
M2601,Honda_Model_1,Sedan,Diesel,Manual,1498,5,4073546
M2602,Honda_Model_2,Sedan,Diesel,Automatic,1799,7,3409266
M2603,Honda_Model_3,Hatchback,Hybrid,Manual,1799,7,2761057
M2604,Honda_Model_4,Sedan,Hybrid,Automatic,1498,7,4001686
M2605,Honda_Model_5,SUV,Petrol,Automatic,1993,5,3550442
M2606,Honda_Model_6,SUV,Hybrid,Manual,1498,7,1363778
M2607,Honda_Model_7,Sedan,Hybrid,Manual,1993,7,2396016
M2608,Honda_Model_8,Hatchback,Hybrid,Manual,1993,5,1231369
M2609,Honda_Model_9,Hatchback,Petrol,Manual,1993,7,1064860
M2610,Honda_Model_10,Sedan,Petrol,Manual,1799,7,1365474
M2611,Honda_Model_11,Sedan,Diesel,Automatic,1498,7,1473205
M2612,Honda_Model_12,SUV,Petrol,Manual,1498,5,4126594
M2613,Honda_Model_13,Sedan,Diesel,Manual,1199,5,3146804
M2614,Honda_Model_14,Hatchback,Hybrid,Automatic,1799,7,2664760
M2615,Honda_Model_15,Sedan,Diesel,Manual,1199,7,3843526
M2616,Honda_Model_16,SUV,Diesel,Automatic,1199,7,3863713
M2617,Honda_Model_17,SUV,Hybrid,Manual,1993,5,1099104
M2618,Honda_Model_18,SUV,Diesel,Automatic,1799,5,2735334
M2619,Honda_Model_19,SUV,Petrol,Manual,1199,5,3288051
M2620,Honda_Model_20,SUV,Petrol,Automatic,1498,5,2130954
M2621,Honda_Model_21,Sedan,Petrol,Automatic,1199,5,3037142
M2622,Honda_Model_22,Sedan,Petrol,Manual,1799,5,3667429
M2623,Honda_Model_23,Sedan,Diesel,Manual,1498,7,1609878
M2624,Honda_Model_24,Sedan,Diesel,Manual,1498,5,2423235
M2625,Honda_Model_25,SUV,Hybrid,Automatic,1498,7,2722130
M2626,Honda_Model_26,Hatchback,Diesel,Automatic,1993,5,2903899
M2627,Honda_Model_27,Sedan,Diesel,Automatic,1498,7,722036
M2628,Honda_Model_28,Hatchback,Diesel,Manual,1993,5,3053458
M2629,Honda_Model_29,Sedan,Hybrid,Manual,1993,7,3537933
M2630,Honda_Model_30,Sedan,Petrol,Automatic,1199,7,3350786
M2631,Honda_Model_31,Hatchback,Diesel,Manual,1199,7,1075651
M2632,Honda_Model_32,SUV,Hybrid,Automatic,1498,5,2791271
M2633,Honda_Model_33,Sedan,Hybrid,Manual,1799,5,3698257
M2634,Honda_Model_34,Sedan,Hybrid,Manual,1498,5,3085987
M2635,Honda_Model_35,Sedan,Petrol,Automatic,1199,7,2378442
M2636,Honda_Model_36,Hatchback,Diesel,Manual,1498,7,4125858
M2637,Honda_Model_37,SUV,Hybrid,Manual,1199,7,2431782
M2638,Honda_Model_38,Hatchback,Petrol,Manual,1498,5,2584673
M2639,Honda_Model_39,Hatchback,Hybrid,Manual,1799,5,4483424
M2640,Honda_Model_40,SUV,Hybrid,Manual,1498,7,1396761
M2641,Honda_Model_41,Hatchback,Hybrid,Automatic,1799,5,1822304
M2642,Honda_Model_42,SUV,Hybrid,Manual,1799,5,3295173
M2643,Honda_Model_43,Sedan,Hybrid,Automatic,1498,5,1745618
M2644,Honda_Model_44,SUV,Petrol,Manual,1799,5,2322918
M2645,Honda_Model_45,Sedan,Diesel,Manual,1799,7,1918135
M2646,Honda_Model_46,Hatchback,Diesel,Automatic,1199,5,1102628
M2647,Honda_Model_47,Hatchback,Diesel,Automatic,1199,5,2788916
M2648,Honda_Model_48,Sedan,Diesel,Manual,1799,7,3402939
M2649,Honda_Model_49,Hatchback,Petrol,Manual,1993,7,2455409
M2650,Honda_Model_0,SUV,Petrol,Automatic,1498,5,1585591
M2651,Honda_Model_1,Sedan,Petrol,Automatic,1799,5,2863705
M2652,Honda_Model_2,Hatchback,Hybrid,Automatic,1498,5,2278143
M2653,Honda_Model_3,Sedan,Hybrid,Automatic,1199,5,3790604
M2654,Honda_Model_4,SUV,Hybrid,Manual,1498,7,3067008
M2655,Honda_Model_5,SUV,Diesel,Manual,1799,7,3075113
M2656,Honda_Model_6,Hatchback,Hybrid,Manual,1799,7,1409192
M2657,Honda_Model_7,SUV,Diesel,Manual,1799,5,1055760
M2658,Honda_Model_8,Sedan,Hybrid,Manual,1799,5,4245568
M2659,Honda_Model_9,SUV,Diesel,Automatic,1993,7,3219494
M2660,Honda_Model_10,Sedan,Hybrid,Automatic,1993,5,2748195
M2661,Honda_Model_11,Sedan,Hybrid,Automatic,1993,7,1304955
M2662,Honda_Model_12,SUV,Petrol,Manual,1799,7,1414036
M2663,Honda_Model_13,Hatchback,Hybrid,Automatic,1993,7,1402175
M2664,Honda_Model_14,SUV,Hybrid,Manual,1498,7,3555467
M2665,Honda_Model_15,Sedan,Petrol,Manual,1799,7,3541423
M2666,Honda_Model_16,Sedan,Diesel,Manual,1199,7,1335318
M2667,Honda_Model_17,SUV,Petrol,Automatic,1799,7,1341673
M2668,Honda_Model_18,Hatchback,Petrol,Manual,1498,5,2960749
M2669,Honda_Model_19,Hatchback,Diesel,Manual,1993,7,729030
M2670,Honda_Model_20,Sedan,Hybrid,Automatic,1799,7,1792643
M2671,Honda_Model_21,Sedan,Diesel,Manual,1993,5,3306113
M2672,Honda_Model_22,Hatchback,Hybrid,Automatic,1799,7,3719863
M2673,Honda_Model_23,SUV,Hybrid,Manual,1498,5,1562865
M2674,Honda_Model_24,Sedan,Diesel,Automatic,1799,7,3610223
M2675,Honda_Model_25,Sedan,Petrol,Manual,1993,5,1096008
M2676,Honda_Model_26,Hatchback,Diesel,Manual,1993,5,2273284
M2677,Honda_Model_27,SUV,Hybrid,Automatic,1498,5,1187976
M2678,Honda_Model_28,Hatchback,Diesel,Manual,1799,7,719198
M2679,Honda_Model_29,SUV,Diesel,Automatic,1199,5,1401565
M2680,Honda_Model_30,SUV,Hybrid,Manual,1799,7,1831527
M2681,Honda_Model_31,SUV,Petrol,Automatic,1498,7,2552883
M2682,Honda_Model_32,Sedan,Diesel,Manual,1199,7,770511
M2683,Honda_Model_33,Hatchback,Hybrid,Manual,1498,7,4462013
M2684,Honda_Model_34,Hatchback,Hybrid,Manual,1799,7,4129203
M2685,Honda_Model_35,SUV,Diesel,Automatic,1199,7,3076189
M2686,Honda_Model_36,Sedan,Petrol,Automatic,1498,7,2993137
M2687,Honda_Model_37,Sedan,Diesel,Automatic,1993,5,718243
M2688,Honda_Model_38,Hatchback,Petrol,Automatic,1199,7,4385551
M2689,Honda_Model_39,Sedan,Petrol,Automatic,1199,7,4302147
M2690,Honda_Model_40,Sedan,Petrol,Manual,1498,5,2736677
M2691,Honda_Model_41,SUV,Petrol,Manual,1993,7,3478001
M2692,Honda_Model_42,Sedan,Diesel,Manual,1199,5,3138510
M2693,Honda_Model_43,SUV,Hybrid,Manual,1498,5,1586801
M2694,Honda_Model_44,Hatchback,Hybrid,Manual,1199,7,2385559
M2695,Honda_Model_45,Sedan,Hybrid,Automatic,1199,7,1964534
M2696,Honda_Model_46,Hatchback,Hybrid,Manual,1199,5,4121218
M2697,Honda_Model_47,Hatchback,Hybrid,Automatic,1993,7,1403365
M2698,Honda_Model_48,Sedan,Hybrid,Manual,1799,5,926073
M2699,Honda_Model_49,Sedan,Diesel,Automatic,1799,5,3841373
M2700,Honda_Model_0,Hatchback,Petrol,Automatic,1993,7,1346868
M2701,Honda_Model_1,Sedan,Hybrid,Automatic,1993,5,1037468
M2702,Honda_Model_2,SUV,Diesel,Manual,1498,7,1387703
M2703,Honda_Model_3,SUV,Hybrid,Manual,1199,7,943470
M2704,Honda_Model_4,Sedan,Hybrid,Manual,1993,5,2113466
M2705,Honda_Model_5,Hatchback,Petrol,Manual,1498,5,3920511
M2706,Honda_Model_6,Sedan,Petrol,Automatic,1799,7,3236331
M2707,Honda_Model_7,Sedan,Petrol,Automatic,1799,7,2708063
M2708,Honda_Model_8,Hatchback,Hybrid,Automatic,1799,7,1391332
M2709,Honda_Model_9,Hatchback,Hybrid,Automatic,1799,5,3076255
M2710,Honda_Model_10,SUV,Hybrid,Manual,1498,7,1208102
M2711,Honda_Model_11,Hatchback,Petrol,Automatic,1199,5,2100063
M2712,Honda_Model_12,SUV,Diesel,Manual,1498,5,865205
M2713,Honda_Model_13,Hatchback,Hybrid,Automatic,1199,5,920826
M2714,Honda_Model_14,Sedan,Hybrid,Automatic,1799,7,1799726
M2715,Honda_Model_15,SUV,Hybrid,Automatic,1993,5,983878
M2716,Honda_Model_16,SUV,Diesel,Manual,1993,7,4387416
M2717,Honda_Model_17,SUV,Hybrid,Manual,1993,5,851074
M2718,Honda_Model_18,Sedan,Diesel,Automatic,1199,7,3183734
M2719,Honda_Model_19,Sedan,Hybrid,Automatic,1799,7,1322041
M2720,Honda_Model_20,Sedan,Diesel,Automatic,1498,5,4070268
M2721,Honda_Model_21,Sedan,Hybrid,Manual,1993,7,3311649
M2722,Honda_Model_22,Sedan,Petrol,Manual,1199,5,1071007
M2723,Honda_Model_23,SUV,Petrol,Manual,1993,5,1386235
M2724,Honda_Model_24,Sedan,Petrol,Automatic,1498,5,856118
M2725,Honda_Model_25,SUV,Petrol,Manual,1799,5,2951888
M2726,Honda_Model_26,Sedan,Hybrid,Automatic,1498,5,3214821
M2727,Honda_Model_27,Hatchback,Petrol,Manual,1799,5,3326186
M2728,Honda_Model_28,SUV,Diesel,Automatic,1799,5,4066309
M2729,Honda_Model_29,Hatchback,Petrol,Automatic,1799,7,1348053
M2730,Honda_Model_30,SUV,Petrol,Manual,1993,5,1106433
M2731,Honda_Model_31,Hatchback,Petrol,Automatic,1498,5,3122480
M2732,Honda_Model_32,Sedan,Hybrid,Automatic,1993,7,788898
M2733,Honda_Model_33,Sedan,Petrol,Automatic,1498,7,1528267
M2734,Honda_Model_34,Sedan,Diesel,Manual,1199,5,3592717
M2735,Honda_Model_35,SUV,Petrol,Automatic,1199,5,4471361
M2736,Honda_Model_36,Hatchback,Petrol,Manual,1498,5,4410549
M2737,Honda_Model_37,Sedan,Petrol,Manual,1498,7,3720060
M2738,Honda_Model_38,Hatchback,Diesel,Automatic,1498,5,864411
M2739,Honda_Model_39,Hatchback,Petrol,Manual,1498,7,4136597
M2740,Honda_Model_40,Sedan,Diesel,Automatic,1799,5,3526844
M2741,Honda_Model_41,Sedan,Diesel,Manual,1993,5,4284324
M2742,Honda_Model_42,Hatchback,Petrol,Automatic,1799,7,4287017
M2743,Honda_Model_43,Sedan,Diesel,Manual,1993,5,1940521
M2744,Honda_Model_44,Sedan,Hybrid,Automatic,1993,5,3015124
M2745,Honda_Model_45,Sedan,Petrol,Automatic,1993,5,2924392
M2746,Honda_Model_46,SUV,Petrol,Automatic,1799,7,1920989
M2747,Honda_Model_47,Hatchback,Diesel,Automatic,1498,5,3060532
M2748,Honda_Model_48,Hatchback,Diesel,Manual,1799,5,3651500
M2749,Honda_Model_49,SUV,Petrol,Manual,1799,7,1591913
M2750,Honda_Model_0,Hatchback,Hybrid,Automatic,1993,7,2925509
M2751,Honda_Model_1,Sedan,Diesel,Manual,1199,5,2025258
M2752,Honda_Model_2,Hatchback,Diesel,Automatic,1199,5,4250915
M2753,Honda_Model_3,Sedan,Hybrid,Automatic,1799,7,3298969
M2754,Honda_Model_4,SUV,Hybrid,Manual,1993,5,1324109
M2755,Honda_Model_5,Sedan,Petrol,Manual,1799,5,2225245
M2756,Honda_Model_6,Hatchback,Hybrid,Automatic,1799,7,4408671
M2757,Honda_Model_7,Hatchback,Petrol,Manual,1498,5,3529534
M2758,Honda_Model_8,Hatchback,Hybrid,Automatic,1993,5,4430800
M2759,Honda_Model_9,SUV,Diesel,Manual,1199,7,3181843
M2760,Honda_Model_10,SUV,Petrol,Manual,1199,5,3701761
M2761,Honda_Model_11,Hatchback,Petrol,Manual,1199,5,3775945
M2762,Honda_Model_12,Sedan,Petrol,Manual,1799,5,2965634
M2763,Honda_Model_13,SUV,Hybrid,Manual,1993,7,1053126
M2764,Honda_Model_14,Hatchback,Diesel,Automatic,1498,5,3241670
M2765,Honda_Model_15,Hatchback,Petrol,Manual,1199,7,4365056
M2766,Honda_Model_16,SUV,Petrol,Manual,1993,7,3212071
M2767,Honda_Model_17,SUV,Petrol,Automatic,1199,5,1530623
M2768,Honda_Model_18,SUV,Petrol,Automatic,1498,7,949526
M2769,Honda_Model_19,Sedan,Diesel,Automatic,1993,5,1016256
M2770,Honda_Model_20,Sedan,Hybrid,Manual,1799,5,2808551
M2771,Honda_Model_21,Hatchback,Diesel,Manual,1799,5,1590797
M2772,Honda_Model_22,SUV,Petrol,Automatic,1199,7,712685
M2773,Honda_Model_23,Sedan,Diesel,Automatic,1199,5,3147073
M2774,Honda_Model_24,SUV,Petrol,Automatic,1993,5,3588071
M2775,Honda_Model_25,Hatchback,Hybrid,Automatic,1498,5,1648329
M2776,Honda_Model_26,Sedan,Hybrid,Manual,1199,7,3460262
M2777,Honda_Model_27,Sedan,Hybrid,Manual,1993,7,1143445
M2778,Honda_Model_28,Sedan,Petrol,Manual,1498,5,1307508
M2779,Honda_Model_29,Hatchback,Diesel,Manual,1199,5,2053838
M2780,Honda_Model_30,SUV,Hybrid,Manual,1199,5,1808191
M2781,Honda_Model_31,Sedan,Petrol,Automatic,1993,5,2352810
M2782,Honda_Model_32,Hatchback,Petrol,Manual,1199,7,4098137
M2783,Honda_Model_33,SUV,Diesel,Automatic,1799,7,1346157
M2784,Honda_Model_34,Hatchback,Hybrid,Automatic,1498,7,3733569
M2785,Honda_Model_35,SUV,Petrol,Automatic,1498,7,1587996
M2786,Honda_Model_36,Hatchback,Diesel,Manual,1799,7,1404875
M2787,Honda_Model_37,SUV,Hybrid,Automatic,1993,7,3893070
M2788,Honda_Model_38,Sedan,Diesel,Manual,1799,7,3171312
M2789,Honda_Model_39,SUV,Diesel,Automatic,1799,5,3568045
M2790,Honda_Model_40,Hatchback,Petrol,Manual,1498,5,1931832
M2791,Honda_Model_41,Hatchback,Petrol,Automatic,1993,5,2225039
M2792,Honda_Model_42,SUV,Petrol,Manual,1199,5,3644090
M2793,Honda_Model_43,Sedan,Diesel,Automatic,1799,5,2571031
M2794,Honda_Model_44,Sedan,Petrol,Automatic,1799,5,1540720
M2795,Honda_Model_45,SUV,Diesel,Automatic,1993,7,1477156
M2796,Honda_Model_46,SUV,Diesel,Automatic,1799,5,824939
M2797,Honda_Model_47,Hatchback,Petrol,Manual,1993,7,988766
M2798,Honda_Model_48,Sedan,Hybrid,Manual,1199,5,4415217
M2799,Honda_Model_49,SUV,Hybrid,Manual,1993,7,2741113
M2800,Honda_Model_0,Sedan,Hybrid,Automatic,1199,7,2289214
M2801,Honda_Model_1,SUV,Diesel,Automatic,1993,5,2589828
M2802,Honda_Model_2,SUV,Diesel,Automatic,1799,5,3632293
M2803,Honda_Model_3,Sedan,Diesel,Automatic,1199,5,1644974
M2804,Honda_Model_4,SUV,Petrol,Automatic,1799,5,4007689
M2805,Honda_Model_5,SUV,Diesel,Automatic,1199,5,1889872
M2806,Honda_Model_6,Hatchback,Petrol,Manual,1993,7,2511196
M2807,Honda_Model_7,SUV,Petrol,Manual,1993,5,836537
M2808,Honda_Model_8,SUV,Hybrid,Manual,1993,7,3666002
M2809,Honda_Model_9,SUV,Hybrid,Manual,1498,7,797739
M2810,Honda_Model_10,Hatchback,Hybrid,Manual,1498,7,4070280
M2811,Honda_Model_11,Sedan,Petrol,Manual,1199,5,4425230
M2812,Honda_Model_12,Hatchback,Petrol,Manual,1498,5,3023597
M2813,Honda_Model_13,Hatchback,Petrol,Manual,1993,5,2406880
M2814,Honda_Model_14,Sedan,Diesel,Automatic,1498,5,3870064
M2815,Honda_Model_15,Hatchback,Petrol,Automatic,1498,5,4408640
M2816,Honda_Model_16,Sedan,Hybrid,Automatic,1799,5,2600214
M2817,Honda_Model_17,Hatchback,Hybrid,Automatic,1199,7,3890492
M2818,Honda_Model_18,Sedan,Petrol,Automatic,1199,5,1190548
M2819,Honda_Model_19,SUV,Petrol,Automatic,1199,7,2629333
M2820,Honda_Model_20,Hatchback,Hybrid,Automatic,1498,7,3891148
M2821,Honda_Model_21,Hatchback,Petrol,Manual,1993,5,1182974
M2822,Honda_Model_22,Hatchback,Hybrid,Manual,1799,5,3950109
M2823,Honda_Model_23,Hatchback,Diesel,Automatic,1199,5,4435687
M2824,Honda_Model_24,SUV,Hybrid,Manual,1498,5,2681853
M2825,Honda_Model_25,Hatchback,Diesel,Manual,1993,5,1331884
M2826,Honda_Model_26,SUV,Petrol,Manual,1799,5,1512879
M2827,Honda_Model_27,SUV,Petrol,Manual,1799,7,835105
M2828,Honda_Model_28,SUV,Diesel,Manual,1199,7,3770508
M2829,Honda_Model_29,SUV,Petrol,Automatic,1199,7,3866225
M2830,Honda_Model_30,Sedan,Diesel,Manual,1993,7,3925442
M2831,Honda_Model_31,Sedan,Petrol,Automatic,1498,7,3972620
M2832,Honda_Model_32,Hatchback,Hybrid,Automatic,1993,7,903154
M2833,Honda_Model_33,Sedan,Petrol,Automatic,1199,5,2740012
M2834,Honda_Model_34,Sedan,Hybrid,Manual,1993,5,3735634
M2835,Honda_Model_35,Hatchback,Hybrid,Automatic,1498,5,3561379
M2836,Honda_Model_36,Hatchback,Diesel,Automatic,1799,7,843954
M2837,Honda_Model_37,Hatchback,Petrol,Automatic,1799,7,1704824
M2838,Honda_Model_38,Sedan,Diesel,Automatic,1799,7,1686354
M2839,Honda_Model_39,Sedan,Petrol,Manual,1799,5,1998296
M2840,Honda_Model_40,Hatchback,Hybrid,Automatic,1199,5,1546302
M2841,Honda_Model_41,SUV,Hybrid,Automatic,1199,5,1373955
M2842,Honda_Model_42,Hatchback,Petrol,Automatic,1498,7,915363
M2843,Honda_Model_43,SUV,Petrol,Automatic,1498,7,1846423
M2844,Honda_Model_44,SUV,Diesel,Manual,1498,7,2992262
M2845,Honda_Model_45,Hatchback,Petrol,Automatic,1498,5,2722206
M2846,Honda_Model_46,Hatchback,Petrol,Automatic,1993,7,1990879
M2847,Honda_Model_47,Hatchback,Petrol,Automatic,1498,5,2106854
M2848,Honda_Model_48,Sedan,Diesel,Automatic,1799,5,3225817
M2849,Honda_Model_49,SUV,Petrol,Automatic,1799,5,2636118
M2850,Honda_Model_0,Sedan,Hybrid,Automatic,1799,5,3209007
M2851,Honda_Model_1,Sedan,Diesel,Manual,1993,5,3760026
M2852,Honda_Model_2,Hatchback,Diesel,Automatic,1498,5,2762639
M2853,Honda_Model_3,Sedan,Hybrid,Manual,1799,5,1429988
M2854,Honda_Model_4,Hatchback,Hybrid,Manual,1799,7,1820494
M2855,Honda_Model_5,SUV,Hybrid,Automatic,1799,5,1135926
M2856,Honda_Model_6,Hatchback,Petrol,Manual,1799,7,885123
M2857,Honda_Model_7,Sedan,Hybrid,Automatic,1199,5,891711
M2858,Honda_Model_8,Sedan,Petrol,Manual,1498,5,2800311
M2859,Honda_Model_9,Hatchback,Diesel,Automatic,1498,5,1557624
M2860,Honda_Model_10,Hatchback,Diesel,Manual,1993,7,1029132
M2861,Honda_Model_11,Sedan,Hybrid,Manual,1199,5,4477755
M2862,Honda_Model_12,SUV,Petrol,Automatic,1993,5,2029426
M2863,Honda_Model_13,SUV,Hybrid,Manual,1799,7,4248806
M2864,Honda_Model_14,Hatchback,Hybrid,Manual,1993,7,1496651
M2865,Honda_Model_15,SUV,Petrol,Manual,1799,7,4196889
M2866,Honda_Model_16,Sedan,Hybrid,Manual,1799,7,4142408
M2867,Honda_Model_17,Hatchback,Diesel,Manual,1498,5,2082352
M2868,Honda_Model_18,Sedan,Hybrid,Automatic,1498,5,3556001
M2869,Honda_Model_19,Sedan,Petrol,Manual,1498,7,4316335
M2870,Honda_Model_20,SUV,Petrol,Manual,1498,5,4301830
M2871,Honda_Model_21,Hatchback,Diesel,Automatic,1498,7,2643806
M2872,Honda_Model_22,Hatchback,Petrol,Automatic,1199,7,1173212
M2873,Honda_Model_23,SUV,Petrol,Automatic,1498,7,2044657
M2874,Honda_Model_24,Sedan,Diesel,Manual,1993,5,1769670
M2875,Honda_Model_25,Sedan,Hybrid,Manual,1799,7,825312
M2876,Honda_Model_26,Sedan,Diesel,Manual,1498,5,804894
M2877,Honda_Model_27,Sedan,Hybrid,Manual,1199,5,3438558
M2878,Honda_Model_28,Hatchback,Diesel,Automatic,1993,5,1383284
M2879,Honda_Model_29,Hatchback,Hybrid,Automatic,1993,7,1569757
M2880,Honda_Model_30,SUV,Diesel,Manual,1799,5,3767805
M2881,Honda_Model_31,SUV,Hybrid,Manual,1993,7,2255722
M2882,Honda_Model_32,Hatchback,Diesel,Manual,1993,5,4179317
M2883,Honda_Model_33,Hatchback,Hybrid,Manual,1993,5,731854
M2884,Honda_Model_34,Sedan,Diesel,Automatic,1993,5,2857948
M2885,Honda_Model_35,Sedan,Petrol,Automatic,1199,7,4177304
M2886,Honda_Model_36,SUV,Hybrid,Manual,1799,7,4035768
M2887,Honda_Model_37,Hatchback,Diesel,Automatic,1498,7,3822333
M2888,Honda_Model_38,SUV,Hybrid,Manual,1993,7,2552119
M2889,Honda_Model_39,Hatchback,Hybrid,Manual,1199,5,3918303
M2890,Honda_Model_40,Sedan,Diesel,Automatic,1799,5,2907532
M2891,Honda_Model_41,SUV,Hybrid,Manual,1498,7,986243
M2892,Honda_Model_42,SUV,Diesel,Automatic,1799,7,3259574
M2893,Honda_Model_43,Hatchback,Petrol,Manual,1199,7,1857447
M2894,Honda_Model_44,Sedan,Hybrid,Automatic,1199,7,1474079
